video,question,starttime,endtime,frame,timestamp,confidence,success,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67
318,what are some things that make you really mad,121.97,137.79,3897.5,129.883334034,0.926473834034,1.0,679.158071429,685.513037815,694.710693277,707.428953782,727.725659664,757.355315126,789.546197479,825.967981092,867.370315126,907.242579832,938.833193277,966.947661765,987.862894958,1000.06919748,1005.97468487,1010.09047689,1010.83861345,695.582508403,711.771212185,742.953180672,777.811563025,811.306107143,876.39744958,908.501792017,940.141016807,971.076972689,991.184073529,848.621457983,849.8575,851.326647059,853.169220588,814.710521008,834.432159664,854.880407563,874.568422269,891.736934874,731.347871849,750.555964286,773.83937605,794.9,774.036644958,750.995558824,897.662821429,918.988504202,942.269165966,960.614569328,943.664210084,920.635233193,794.161539916,818.027436975,840.808283613,857.584756303,874.606920168,898.088653361,920.070340336,900.667611345,879.085615546,860.476178571,842.633254202,818.939563025,804.606186975,841.913605042,858.793779412,876.422436975,909.443707983,876.450960084,858.774894958,841.777042017,381.103890756,427.494628151,471.428228992,515.073993697,558.568567227,596.727226891,629.295172269,653.384514706,657.240165966,640.633894958,606.605733193,567.595888655,527.838418067,486.199054622,444.530144958,401.894163866,358.535783613,366.052918067,344.528831933,336.999157563,342.007941176,353.769254202,349.172310924,335.486138655,327.721653361,330.387155462,346.803728992,395.294596639,426.696506303,458.014319328,490.116092437,506.087195378,512.485886555,517.722985294,510.158336134,501.290434874,401.393086134,393.435420168,392.718035714,402.611804622,409.248119748,410.186882353,396.094632353,384.057915966,383.136569328,388.239955882,398.993273109,400.677495798,567.930617647,558.406212185,552.504428571,556.287033613,550.076584034,552.353195378,557.348712185,580.773443277,592.731867647,596.877783613,596.636357143,588.78505042,568.989542017,567.093680672,567.724357143,564.347636555,560.491386555,570.705844538,574.863388655,574.140357143
318,what's one of your most memorable experiences,446.99,494.45,14122.5,470.716666433,0.927128042135,1.0,684.842314607,685.254462781,689.372433287,697.616831461,714.621794242,742.369547051,773.974048455,810.764998596,852.987524579,894.57380618,929.802449438,962.68309059,989.740983146,1008.01956812,1018.68782022,1026.78860674,1031.2348736,706.844408708,726.136255618,760.488581461,796.363678371,829.701627107,901.245707163,935.151926966,967.341460674,997.130495787,1014.28783146,865.045319522,864.321939607,863.786755618,863.373558989,819.550406601,839.597973315,860.475504916,881.413584972,900.126007725,740.679754213,761.358078652,785.852106039,807.378301264,784.680420646,760.423652388,915.186935393,938.430015449,962.435342697,980.382419242,962.410823034,938.534945927,791.925433989,818.536448736,842.425682584,860.055942416,879.029977528,901.912461376,921.543740871,901.130974017,878.845087079,858.55055618,839.627051264,816.366541433,803.313011236,841.343918539,859.441047051,878.703054775,910.569789326,878.366410815,859.099992978,840.856591292,411.868714185,458.201848315,502.116616573,547.471723315,594.804158708,639.602924157,679.737401685,711.970730337,722.041583567,708.693218399,676.354490169,637.69363132,598.53372823,557.186768258,514.046097612,469.560943118,423.846473315,408.744494382,388.673287219,385.04646559,394.326089185,409.397693118,410.107412219,399.21756882,394.355283708,400.389322331,418.520125,456.253828652,490.75904986,525.145634129,560.252843399,567.533776685,576.786121489,584.709305478,577.990160112,569.859611657,449.039751404,443.533511938,445.180191713,457.175634831,461.849969803,460.501719803,459.185075843,448.965089888,450.001775281,455.784829354,465.877375702,465.749101826,626.197183287,620.350279494,616.540579354,621.88027177,616.654376404,619.444464185,624.751546348,648.341508427,660.026299157,663.183811096,661.246482444,650.892147472,628.966030197,631.659016152,633.84233427,631.355523174,627.999214888,636.602707163,639.659564607,637.037995084
318,what's your dream job,82.95,101.35,2765.0,92.1333327306,0.92957837613,1.0,688.535041591,695.382137432,705.50320434,718.515703436,739.159589512,769.258312839,802.101925859,839.100873418,878.205475588,913.935072333,942.599379747,968.894929476,991.044446655,1004.92073418,1011.27043038,1015.06122966,1014.98431465,704.655012658,722.35658047,755.711826401,791.170128391,824.792061483,885.301432188,917.079488246,948.452287523,979.526893309,1000.23377939,859.437759494,862.309922242,865.2379783,868.436665461,828.152347197,848.00824774,868.66416094,888.084654611,905.230336347,741.719475588,760.725490054,784.377144665,806.461934901,785.187358047,761.689065099,907.205014467,928.037877034,951.162882459,969.670584087,953.324913201,930.363367089,808.450075949,832.927374322,854.923372514,871.748372514,888.818764919,911.222301989,932.249783002,913.921761302,893.587508137,874.938596745,857.149735986,834.154562387,819.607600362,855.570088608,872.611081374,890.230296564,921.83839783,890.466209765,872.848938517,855.64317179,371.194674503,417.952240506,462.226714286,505.551826401,548.075372514,585.069280289,616.089323689,639.041551537,643.514618445,630.415508137,601.532513562,566.095746835,527.75534358,485.441213382,440.539851718,394.153256781,347.496475588,363.526457505,340.925417722,333.764526221,338.373855335,349.131582278,342.821379747,328.432146474,320.12522604,321.722437613,337.991820976,384.774231465,416.246112116,447.73055877,480.099023508,494.63922604,501.095311031,506.093065099,497.81275226,488.589155515,392.540660036,383.730292948,382.356332731,392.410699819,399.37823689,401.002209765,383.961981917,370.12838698,368.690750452,373.879036166,385.061388788,387.258115732,556.616757685,546.356896926,539.386289331,542.714670886,536.236775769,538.614748644,543.812361664,564.925414105,576.106842676,580.119654611,580.285757685,573.884692586,557.626220615,553.735473779,554.029846293,550.297719711,546.832086799,553.940122966,558.011927667,557.51383906
318,have you been diagnosed with depression,242.21,244.94,7308.0,243.566662651,0.940582518072,1.0,672.163879518,676.418445783,683.422,693.212144578,710.420614458,737.576481928,768.968253012,807.13,849.904277108,890.47626506,922.924975904,952.464204819,977.206096386,993.890373494,1002.43654217,1007.96144578,1010.21216867,690.792216867,709.411289157,743.035156627,778.831506024,812.009036145,879.183120482,912.251566265,944.615542169,975.46239759,995.06126506,847.993915663,849.06873494,850.161361446,851.38613253,806.338481928,827.539277108,849.839927711,871.452036145,890.435638554,726.015891566,746.193939759,770.314457831,792.520036145,769.932204819,746.133578313,897.511289157,920.349771084,944.03873494,962.561012048,945.47326506,921.917216867,776.422060241,804.079048193,829.620566265,849.06160241,870.248566265,895.322831325,917.839698795,895.825325301,871.370807229,848.649144578,828.102903614,802.472024096,787.105807229,828.964240964,848.806228916,870.302698795,907.399626506,870.235156627,848.52813253,828.210433735,386.787361446,435.130216867,480.006710843,524.573216867,568.72146988,609.033349398,645.146710843,674.545506024,682.990554217,671.193156627,641.663,604.914554217,564.105915663,519.386903614,472.614674699,424.594445783,375.494108434,378.166987952,354.627698795,348.196891566,354.181036145,366.953831325,363.890024096,351.278722892,345.676975904,350.451578313,369.097614458,408.702120482,441.887012048,475.082614458,508.986385542,518.038638554,527.43913253,535.272939759,527.119289157,517.982722892,411.54473494,402.895120482,403.003662651,415.03426506,420.331180723,420.613337349,412.95146988,399.561012048,399.270686747,406.311771084,416.147795181,417.225626506,574.775795181,566.696759036,563.342807229,567.974783133,562.566903614,564.365060241,570.392518072,596.239650602,608.87313253,612.095228916,610.294963855,599.187927711,577.058433735,575.519566265,577.660120482,574.520204819,573.051855422,589.995204819,593.626120482,591.108156627
303,what's one of your most memorable experiences,415.866,513.446,13940.5,464.65,0.963931150615,0.999316939891,578.055722678,578.772519809,580.72416974,584.320947404,592.877350068,607.706358265,626.571852117,647.667485656,672.825431694,698.183314891,719.648120902,738.280509563,751.215794399,758.301687158,761.649115096,763.612218238,764.010818306,592.564127391,603.377065915,621.440329235,641.054164276,658.917840164,687.061219262,705.028138661,724.134072063,741.31642179,750.399403689,674.164983265,673.553049863,673.183076503,672.955056352,650.414463115,661.212094262,671.784810792,682.335634563,691.776358265,611.318682036,622.299087432,634.705862363,645.858988046,634.183828893,621.639648566,696.938857582,709.69714276,722.135994877,732.228596311,722.281732923,709.763680328,629.155140369,643.93901776,659.35980806,669.806029713,681.648401981,697.017474385,710.808840505,696.415724727,681.384494536,668.702737705,657.328925546,642.406390369,634.674973019,659.222090847,669.820554645,681.839974727,704.575119536,681.753775956,669.454414617,658.602836407,540.74969877,565.025912227,588.827164276,612.34274556,634.010130806,652.606771516,667.776739754,679.475663251,683.092744536,678.637454577,665.473780055,650.005876708,631.28553791,609.927416325,588.459196038,568.020215847,547.651681694,518.929110656,503.622670082,496.462697063,497.800795423,506.061679645,507.056120219,501.621167691,502.167361339,509.891468921,524.998910861,529.629494877,542.797706967,555.664980191,569.273578893,584.475816257,587.373338456,590.237579918,588.220431352,585.963860997,533.856749317,528.053620219,528.621919399,536.422194672,537.730026981,537.463997951,538.742783811,531.914040984,533.00363388,539.525380464,541.932011612,541.363895833,616.282343238,607.301068306,603.46941974,606.37832821,604.460223361,609.834805328,619.26417862,631.580360656,636.343314891,637.018646516,635.726094604,629.81719194,616.56504679,612.596223702,613.901366803,613.429096311,619.080698429,624.556516052,625.462157445,624.257606557
303,what's your dream job,115.106,168.376,4253.0,141.733333333,0.963939150719,1.0,531.450323952,532.98595122,535.658100063,539.601315822,548.169124453,563.44990369,583.892036273,607.35035147,632.840070669,656.452375235,674.900819887,690.895782989,702.64909631,709.215398374,712.278996873,713.067553471,711.875066291,549.163779862,562.344666667,581.118834271,600.832467167,618.584380863,643.11843965,659.663679174,676.890890557,693.13796873,702.943940588,633.171158224,634.370911194,635.81071232,637.397479049,612.789411507,623.830661664,634.761387117,644.839937461,653.675140713,568.583433396,579.844929331,592.355045654,603.85820075,592.266250782,579.636564103,653.68438399,665.560834897,677.430335835,687.150866166,678.238993746,666.295956223,589.357225141,606.219963727,623.07710444,633.582888055,645.123507817,659.221236398,670.761380238,659.035662289,645.64596873,633.201335835,621.687129456,604.958631645,595.210946842,622.867015009,633.536724203,645.265454034,665.065809256,645.280341463,633.197957473,622.239995622,545.665935585,568.927707317,592.081884303,614.549317073,635.653382114,653.52319137,668.201439024,679.106457161,681.813307692,676.968637899,663.643435272,647.943855535,629.448148218,608.344651657,587.259370231,567.286760475,547.290789869,524.080958099,511.601824265,506.446292058,507.580360225,514.625160725,515.079829268,509.65317636,508.969206379,514.141136335,526.28435147,531.914429644,544.605143215,557.086938712,570.306641026,585.668974359,588.097611632,590.475993121,588.206739212,585.642834897,536.385180113,529.971417136,530.172088806,538.318646654,539.336379612,539.445954346,539.020753596,530.911806129,531.567145091,538.046036273,540.568747342,540.399073171,618.17850469,608.455238274,603.965509068,606.40006379,604.151090056,609.086861789,618.163036273,631.408125704,637.18189556,638.363911194,637.536757974,632.000512195,618.417783615,612.746217011,613.556654784,612.807685428,618.378362101,625.034940588,626.393978737,625.566705441
303,how are you at controlling your temper,191.456,251.976,6652.5,221.71666685,0.967214767621,1.0,531.897694934,531.833482379,532.769503304,534.726264317,540.897022577,553.849540198,572.584210352,595.061996696,621.272322137,646.878545154,668.042180617,686.383594163,699.73765859,707.446846916,711.607587004,713.906003304,714.52471641,548.349661344,560.570281388,579.272792401,599.09036674,616.738145374,641.955555066,659.756922357,678.077151982,694.463883811,703.323514868,629.998087555,629.807410793,629.821828194,629.904831498,605.705460352,616.506021476,627.134948238,637.51784196,646.780987885,566.668084251,577.88790859,590.219068282,601.239481278,589.648678414,577.21034141,651.70489152,664.297835352,676.304690529,685.887464758,676.34752533,664.234825441,582.253101872,598.372260463,614.54944989,624.913894273,636.75119989,651.241515419,663.35485793,649.865022577,635.522162996,622.891504405,611.560392621,596.102226872,588.077686123,613.935022577,624.537776982,636.483754956,657.401361784,635.903887665,623.646252753,612.806065529,539.712189427,562.113522026,584.235573789,606.334616189,627.9667087,647.603170154,664.790700441,678.780535242,684.071098568,680.821317181,668.636153084,654.032003304,636.327922907,615.807147577,595.045456498,575.28723293,555.387968062,520.697800661,507.321049009,501.957363436,504.091965859,512.595123348,514.478219163,509.830463106,510.742981828,518.157838656,532.181365639,533.486660242,546.251310573,558.784111233,572.070740639,586.345943282,589.543084251,592.635407489,591.013260463,589.060537996,534.535000551,528.956996145,529.890988987,538.397043502,538.952995595,538.33414207,542.186702643,535.287493943,536.780694934,543.713638216,545.67739207,544.720315529,617.780481278,609.011535242,605.574947687,608.744701542,607.190105727,613.10567511,623.259181167,634.679638767,638.97409141,639.287570485,637.729351872,631.597794604,618.224924009,614.68208315,616.209060573,616.190786344,622.85714152,627.039488987,627.574171806,626.030303414
303,what are you like when you don't sleep well,813.916,830.346,24664.5,822.116665992,0.972518892713,1.0,556.78884413,559.749360324,563.884995951,569.597554656,579.981354251,596.1831417,616.020969636,637.668793522,662.90897166,687.990072874,708.842346154,726.767449393,738.847230769,744.58501417,746.371275304,746.938846154,745.877453441,567.424433198,576.671467611,594.218281377,614.030060729,632.810145749,661.872690283,679.950384615,699.765010121,718.393297571,729.611101215,650.391423077,650.697046559,651.163303644,651.83682996,630.912044534,642.097862348,653.055463563,663.67382996,673.216236842,587.417742915,597.950593117,610.738441296,622.855751012,611.044538462,598.180682186,675.586831984,688.084145749,701.117038462,712.226967611,702.134732794,689.090163968,612.953560729,626.725526316,641.546143725,652.472566802,664.408417004,680.686068826,695.971378543,681.810933198,666.699417004,653.780882591,642.063078947,627.017593117,618.561562753,642.24345749,653.220374494,665.476502024,689.442095142,665.949336032,653.457097166,642.283362348,540.091544534,564.435676113,587.976860324,611.184572874,632.212269231,649.848159919,663.908722672,674.40365587,675.969619433,669.24734413,654.121080972,637.083597166,617.239864372,595.058789474,572.767724696,551.268609312,529.866892713,518.041483806,501.658560729,493.218892713,493.194218623,500.077220648,498.324933198,490.720813765,489.103874494,495.023510121,509.394637652,522.610431174,536.905184211,550.898882591,565.552973684,581.343072874,583.624882591,585.791313765,582.62798583,579.356894737,531.71859919,524.887967611,524.353463563,531.537052632,534.040676113,534.877718623,528.972131579,520.601139676,520.480797571,526.127346154,529.933159919,530.594726721,614.213275304,604.783020243,599.998139676,602.097447368,598.955680162,602.712827935,610.150878543,623.723074899,630.024008097,631.881242915,631.51562753,626.685917004,614.08682996,609.340376518,609.81565587,608.139933198,610.597412955,617.661801619,619.690848178,619.333192308
303,have you been diagnosed with depression,858.816,863.436,25834.5,861.116664286,0.977371107143,1.0,561.640042857,565.895021429,571.316857143,577.759564286,588.530057143,604.506885714,623.750307143,644.4301,669.782671429,696.1226,718.774307143,737.322592857,748.197442857,751.883335714,752.187742857,752.298192857,750.884321429,567.28985,575.262842857,591.961228571,611.009592857,629.879492857,657.860828571,675.934628571,696.56685,716.344607143,729.214221429,647.91145,647.756107143,647.69755,647.943285714,630.733842857,641.490078571,651.784957143,662.013207143,671.317921429,587.362471429,596.915135714,609.734571429,621.957935714,610.339378571,597.433785714,674.851864286,687.126042857,700.590835714,712.398528571,701.908528571,688.494557143,617.547628571,628.65605,640.99255,651.499542857,662.87645,679.035357143,695.900357143,680.810257143,666.012192857,653.632842857,642.638592857,629.9108,622.822142857,642.562678571,652.989564286,664.835635714,688.642721429,665.065292857,653.0707,642.6714,547.060292857,571.014542857,594.003728571,616.707142857,637.013585714,653.335828571,665.351942857,673.563614286,673.330378571,665.537228571,649.900928571,632.800192857,613.137357143,591.567564286,570.351492857,549.955528571,529.626085714,523.682135714,506.509471429,497.169471429,496.606378571,503.029835714,500.278964286,491.8171,489.208392857,493.942021429,507.943278571,524.449342857,538.544185714,552.328414286,566.7472,584.328471429,585.917628571,587.397864286,584.144685714,580.640678571,536.095364286,528.522164286,527.382464286,534.589378571,537.930321429,539.335535714,529.92775,520.735614286,520.116642857,525.717135714,530.249207143,531.423221429,617.83125,607.7371,602.147621429,603.876321429,600.205292857,603.769421429,610.824971429,620.496185714,625.391714286,627.565585714,627.866542857,625.569557143,616.985021429,612.074828571,612.038671429,609.935714286,611.03395,613.06465,615.416564286,615.7395
313,have you been diagnosed with depression,475.69,515.2,14864.5,495.45,0.974351296796,1.0,566.512869309,569.189943508,575.214505902,584.384655987,600.266120573,623.340524452,647.277938449,674.737349073,705.110770658,733.806219224,756.601645868,776.410165261,793.330745363,804.886588533,811.748182968,815.92417285,816.434090219,596.69356914,615.836243676,640.231857504,664.830395447,687.558571669,732.266311973,752.48817032,771.874872681,791.212453626,804.87672597,712.08553204,714.740907251,717.528105396,720.412482293,686.257884486,701.09200253,716.053219224,729.844408938,741.37663575,623.151321248,638.608632378,655.841704047,671.074295953,655.402437605,638.295595278,740.475020236,755.213035413,771.604991568,783.974008432,772.719263069,756.658886172,658.406387015,679.532573356,699.765725126,714.076876054,728.961761383,745.072507589,756.744488196,744.404463744,728.618653457,712.711451939,697.015830523,677.397161889,667.384258853,698.717811973,713.388150084,728.489385329,749.600210793,728.089888702,712.782096121,697.871930017,453.509598651,490.162145868,526.163916526,561.041204047,595.142665261,624.763392917,649.382298482,668.348328836,672.45808769,664.793245363,640.898580944,611.451333052,581.233326307,549.187999157,516.75598398,482.724250422,448.655856661,440.843025295,426.922646712,422.637259696,425.500886172,432.947120573,428.445202361,419.206940135,414.68827403,415.546221754,425.93531113,461.057741147,487.667473862,513.917155987,540.637666105,550.077580101,555.62393086,560.336048061,554.963501686,548.633515177,468.698710793,462.175388702,461.860120573,469.79794688,473.924112985,474.669652614,463.852232715,454.540284148,453.954911467,458.80358769,465.795409781,466.608967116,594.934982293,585.409295953,580.54165683,584.026128162,579.357602867,582.499924115,589.313549747,609.102750422,619.161423272,622.450732715,621.395615514,613.740110455,596.524901349,593.2886543,594.270391231,591.69753204,591.556078415,598.925318718,602.370719224,601.364543002
313,what's one of your most memorable experiences,320.78,419.445,11104.0,370.1,0.978976288416,1.0,568.418105032,571.606325228,578.175088821,587.552135089,602.996063492,625.50489767,649.180161094,676.809283688,707.273952381,736.094000675,758.965670044,778.993976697,796.015871327,807.497892942,813.934945964,817.500772036,817.507686592,594.714505235,613.449969267,637.475727119,661.839806822,684.281608916,728.721320838,749.271344816,769.095981087,789.020235731,803.579746032,709.084469436,711.986089159,715.005414387,718.11604593,684.637357987,699.616515366,714.843722729,728.830303276,740.568246201,621.166698413,636.258846336,653.763720702,669.259686255,653.484150963,636.128142857,738.675210064,753.400442756,770.035734211,782.865978048,771.618481594,755.295849037,657.464967916,678.8657923,699.16102668,713.498126646,728.509047957,745.306480243,758.400432962,745.578174603,729.52628639,713.507795002,697.816457953,677.571839581,666.307808173,698.514979061,713.19785309,728.44777001,751.369520432,728.383307329,712.985601486,698.036272881,456.396677136,492.352820669,527.617114826,561.781688619,595.151145559,624.469752111,649.030403242,668.338254306,672.269343465,664.172145221,639.983723067,610.043800405,579.42553563,546.774775076,513.650064843,479.169485984,444.728739615,441.560079703,427.562221884,423.21844512,425.737708207,432.852479568,427.416640662,417.660183722,412.80593178,413.529259034,423.797394799,460.976406282,488.312986829,515.287754813,542.654809524,551.396111449,557.095845998,561.717230665,555.807875718,549.08027896,469.578507261,462.615993246,462.330456602,470.571698413,474.830506586,475.730427221,463.343566025,453.060215805,452.045771361,456.84887234,464.381975008,465.678081729,594.39189463,585.935734887,581.432391084,584.6180564,579.645208376,581.565922661,586.541753799,607.428620399,618.163093212,621.789382303,621.015606552,613.588007092,596.199964201,593.520906451,594.349719014,591.334095576,589.232619723,598.569121243,602.343634245,601.513082742
313,what are some things that make you really mad,151.91,177.54,4942.5,164.716666234,0.973643532468,1.0,562.859485714,566.3484,573.120924675,582.927377922,598.779125974,621.361493506,644.744715584,670.980424675,699.87142987,727.500509091,749.497257143,768.70051039,784.897045455,795.894016883,802.195957143,805.848798701,805.985324675,590.04768961,607.863271429,631.017083117,654.609162338,676.639825974,719.681749351,739.468977922,758.50994026,777.858787013,792.121133766,700.632001299,703.208148052,705.927428571,708.766171429,676.568868831,690.890411688,705.616032468,719.258583117,730.655051948,615.947651948,630.716985714,647.415048052,662.250937662,647.172074026,630.572957143,729.064780519,743.402838961,759.365655844,771.758696104,760.82521039,745.121801299,651.407035065,671.219619481,690.278571429,704.264012987,718.943194805,734.961453247,747.285037662,735.049603896,719.726877922,704.091558442,688.757114286,669.886353247,659.862802597,689.628227273,703.944305195,718.879115584,740.514425974,718.774077922,703.713927273,689.170655844,449.246533766,484.975418182,519.834657143,553.683050649,586.463148052,614.698150649,638.075497403,655.456744156,658.336957143,650.134124675,626.612292208,597.926925974,568.546267532,537.121507792,505.371998701,471.956238961,438.302644156,436.750685714,422.948120779,418.460066234,420.765167532,427.597206494,421.987614286,412.723001299,407.828307792,408.266612987,418.026798701,454.937487013,481.602880519,507.974031169,534.631477922,542.783324675,548.274628571,552.842153247,547.145267532,540.66278961,463.799941558,457.44045974,457.013136364,464.708648052,468.819662338,469.757771429,457.483861039,447.970364935,447.013741558,451.333384416,458.667036364,459.860354545,584.920314286,576.268650649,571.724407792,574.977053247,570.145584416,572.557497403,577.948457143,597.172755844,607.166325974,610.742149351,609.903496104,602.929264935,586.570871429,583.668133766,584.576962338,581.7268,580.426293506,587.784468831,591.488231169,590.683849351
313,what's your dream job,300.83,316.32,9258.5,308.583332618,0.973733454936,1.0,550.953716738,557.656330472,567.46693133,579.039377682,594.83226824,616.711965665,640.337622318,667.724834764,698.386819742,728.359184549,752.657433476,773.054525751,788.152652361,796.509995708,799.435845494,800.201984979,797.647478541,565.743684549,581.591858369,604.719377682,628.746984979,651.331753219,693.35482618,715.019484979,736.265590129,758.432851931,775.914218884,677.149495708,680.955165236,684.770824034,688.787454936,660.492553648,674.743315451,689.606085837,703.392690987,715.116618026,593.824075107,607.732688841,625.138785408,641.091927039,625.889012876,608.729399142,710.682107296,724.83954721,741.641660944,755.715152361,744.462834764,727.891609442,642.132075107,658.882461373,676.68673176,691.277454936,706.406783262,724.273534335,739.583714592,727.046208155,711.162407725,694.658987124,678.810583691,659.963079399,650.562055794,677.636229614,692.425347639,708.084296137,732.377203863,707.922261803,692.116527897,677.137244635,472.796075107,507.708369099,541.344180258,573.490457082,604.612690987,631.375079399,653.826770386,670.399987124,671.881611588,660.984379828,634.996600858,603.019002146,570.437620172,535.731824034,501.852564378,467.182042918,432.548120172,453.697145923,438.399536481,432.557566524,433.231034335,438.31389485,429.426160944,418.080781116,411.045918455,410.119396996,419.546345494,462.780871245,488.981407725,515.073630901,541.498030043,553.200113734,557.757690987,560.913504292,554.192201717,547.154364807,476.988776824,469.10551073,467.51067382,474.826703863,480.003757511,482.083167382,462.251545064,450.960811159,448.618457082,452.303980687,460.899019313,463.499909871,599.969899142,588.461753219,581.892283262,584.329864807,578.182373391,580.149603004,586.266628755,605.68743133,616.386802575,620.866347639,621.153042918,615.867643777,600.711824034,594.677791845,594.621109442,590.925798283,588.882532189,596.2727897,600.825575107,600.97254721
313,have you noticed any changes in your behavior or thoughts lately,450.92,473.94,13874.0,462.433332851,0.97353139508,1.0,573.807146165,575.154671491,580.257926194,589.40194356,606.480373372,630.96176411,655.345259045,682.177211288,711.475273517,738.915960926,760.562062229,779.693088278,797.037231548,809.581761216,817.844947902,823.11410275,824.337228654,610.402583213,631.256520984,655.837955137,680.018861071,702.345497829,748.334111433,767.684600579,786.050111433,804.202795948,816.608638206,726.444435601,728.704740955,731.213535456,733.805185239,697.542581766,712.68513314,727.735557164,741.515567294,752.922863965,635.528544139,651.534209841,669.109416787,684.108515195,668.071890014,650.524907381,752.725975398,767.660832127,784.231251809,795.993858177,784.94860492,768.757729378,666.990183792,689.552680174,710.223913169,724.622910275,739.570959479,754.85665123,765.011751085,753.060484805,737.638963821,721.855390738,706.023602026,686.496432706,676.085315485,708.583733719,723.369583213,738.469755427,757.883551375,738.020015919,722.760965268,707.748382055,448.047273517,486.240015919,524.18947178,561.094780029,596.534163531,626.943418234,651.45611288,669.648422576,673.419727931,666.564837916,643.253331404,614.644273517,585.294759768,554.246251809,522.491397974,488.804335745,455.145532562,436.722868307,423.48204631,419.574185239,422.781775687,430.562497829,427.488520984,419.39418958,415.975470333,417.604185239,428.473247467,460.358607815,487.811261939,514.821091172,542.209743849,551.138800289,556.814733719,561.917454414,557.02194356,550.91368741,466.42298987,459.689727931,459.911547033,468.946421129,472.825956585,473.089803184,464.943311143,455.416371925,455.284154848,461.028742402,467.865573082,468.225945007,595.343209841,586.013743849,581.214542692,585.00860492,580.604041968,584.282426918,591.611930535,610.5903589,620.382192475,623.509259045,622.12382055,614.237826339,597.16066136,594.430140376,595.647416787,593.221463097,593.802863965,599.654863965,602.954134588,601.695034732
313,is there anything you regret,617.5,637.285,18823.0,627.4,0.977743910924,1.0,572.849536134,576.173309244,583.04329916,592.649418487,607.804678992,629.771220168,652.660052101,679.480880672,709.386514286,738.273618487,762.006156303,782.917947899,800.332756303,811.866563025,817.960843697,821.224685714,820.913403361,595.201808403,613.204776471,636.676853782,660.50950084,682.394554622,727.482539496,748.216396639,768.122719328,788.42545042,803.933191597,707.829642017,710.735510924,713.696383193,716.738857143,685.299189916,699.787823529,714.59349916,728.425635294,740.191260504,621.176070588,636.060067227,653.822164706,669.424910924,653.648112605,636.054939496,739.186769748,753.785072269,770.762253782,783.947687395,772.760447059,756.085588235,660.41370084,680.509588235,699.855594958,714.240952941,729.283952941,746.336868908,759.937660504,746.916615126,730.692245378,714.538603361,698.787026891,679.350786555,669.284467227,699.362213445,714.123670588,729.482084034,752.869173109,729.161388235,713.665731092,698.681203361,460.51470084,496.105021849,530.773591597,564.31065042,597.313415126,626.194278992,650.232285714,668.741759664,672.303305882,664.280692437,640.315381513,609.938453782,578.887156303,545.276164706,511.311929412,476.188247059,441.138531092,443.4466,429.359393277,424.927739496,427.072623529,433.463934454,427.305216807,417.418878992,412.255934454,412.856386555,423.086386555,462.050223529,489.173255462,515.989379832,543.175457143,553.117157983,558.563268908,562.760410084,556.942169748,550.474136134,472.026460504,464.921763025,464.569811765,472.953719328,477.47542521,478.472497479,464.707467227,454.148993277,452.850142857,457.519297479,465.616087395,467.212907563,597.464776471,588.371801681,583.262013445,586.516065546,581.411611765,583.677746218,589.12009916,609.097983193,619.318531092,622.905636975,622.152741176,615.297092437,599.240754622,595.974678992,596.770576471,593.839668908,591.765405042,599.42252437,603.03352605,602.230457143
