video,question,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
302,how have you been feeling lately,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,is there anything you regret,0.37896825399999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.18452380966666668,0.0,0.0,0.0,0.15277777766666667,0.041666666666666664,0.08928571433333332,0.0,0.0,0.0,0.041666666666666664,0.09523809533333333,0.09523809533333333,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.15277777766666667,0.0,0.0,0.0,0.0,0.0,0.15277777766666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18452380966666668,0.041666666666666664,0.047619047666666664,0.047619047666666664,0.09523809533333333,0.0,0.0,0.0,0.0,0.17857142866666664,0.041666666666666664,0.17857142866666664,0.0,0.047619047666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,tell me about the hardest decision you've ever had to make,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,what are some things you wish you could change about yourself,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,what sort of changes have you noticed since you've been going to therapy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,have you been diagnosed with depression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,how have you been feeling lately,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,tell me about the hardest decision you've ever had to make,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,what are some things you wish you could change about yourself,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,have you ever been diagnosed with p_t_s_d,0.1666666665,0.1666666665,0.1666666665,0.1666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,how have you been feeling lately,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,is there anything you regret,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,tell me about a situation that you wish you had handled differently,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,what sort of changes have you noticed since you've been going to therapy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,do you feel like therapy is useful,0.26190476199999996,0.09523809533333333,0.047619047666666664,0.0,0.0,0.047619047666666664,0.0,0.0,0.047619047666666664,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.047619047666666664,0.047619047666666664,0.0,0.047619047666666664,0.047619047666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.09523809533333333,0.0,0.0,0.09523809533333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,have you been diagnosed with depression,0.49920778817073175,0.20792865431707316,0.13307105541463418,0.08169409797560975,0.0008130081219512195,0.04331808092682927,0.0,0.007245868390243901,0.07485759890243902,0.03536603851219512,0.10263597148780489,0.08816196302439025,0.04522452168292683,0.04881617802439025,0.022737722804878048,0.18191563368292682,0.04263386280487805,0.036857120902439026,0.011112398829268294,0.003082150243902439,0.013161955560975611,0.03776925282926829,0.019877841,0.014842631341463415,0.0022357723658536586,0.004027599487804878,0.001524390243902439,0.08660897441463415,0.0,0.0007390982926829268,0.0,0.0007390982926829268,0.16537241990243903,0.05900875548780488,0.009330351707317074,0.025918307048780488,0.05212527195121952,0.006245144219512195,0.04310752634146341,0.00934137,0.0007390982926829268,0.00860227168292683,0.0,0.031704093804878056,0.0,0.031704093804878056,0.0,0.0016260162682926829,0.050897953439024396,0.00383886543902439,0.012199105024390245,0.005885070195121952,0.02168353202439025,0.007291380707317072,0.02488581541463415,0.1469820301219512,0.011260760243902438,0.07255453236585366,0.005360393146341463,0.026911034341463417,0.04028310487804878,0.006335242097560975,0.0,0.0,0.0,0.0,0.0,0.023869184317073168,0.0,0.005415024097560976,0.0,0.01587283180487805,0.0
305,how have you been feeling lately,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,tell me about a situation that you wish you had handled differently,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,tell me about an event or something that you wish you could erase from your memory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,what are some things you wish you could change about yourself,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,what sort of changes have you noticed since you've been going to therapy,0.47211807799999994,0.1869909501428572,0.09911118285714285,0.061231415571428575,0.0,0.03787976728571429,0.0,0.0,0.0878797672857143,0.027553328999999998,0.05177763414285714,0.04532967028571428,0.10031243271428571,0.0692199957142857,0.04313186814285714,0.17567873314285715,0.014285714285714287,0.019780219714285712,0.0,0.004201680714285714,0.023351648285714288,0.07023809528571427,0.03809523814285714,0.03214285714285715,0.0,0.0,0.03214285714285715,0.05216548157142858,0.0,0.0,0.0,0.0,0.19690260728571427,0.08146951085714285,0.023809523857142856,0.004201680714285714,0.050242404571428576,0.004201680714285714,0.06519069171428571,0.014285714285714287,0.0,0.014285714285714287,0.0,0.009696186142857142,0.0,0.009696186142857142,0.0,0.0,0.018487395,0.0,0.0,0.0,0.018487395,0.0,0.014285714285714287,0.17567873314285712,0.0,0.07689075628571429,0.022058823571428573,0.014285714285714287,0.04054621842857142,0.0,0.0,0.0,0.019780219714285712,0.0,0.0,0.06564856714285715,0.0,0.014285714285714287,0.0,0.05136285285714286,0.0
305,what's something you feel guilty about,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,do you feel like therapy is useful,0.5743333334,0.2771666666,0.1111666666,0.0906666666,0.004,0.0165,0.0,0.0,0.16599999999999998,0.012,0.099,0.091,0.0996666666,0.0618333334,0.025,0.1943333334,0.0708333334,0.0,0.0,0.0,0.0,0.0951666666,0.045833333399999995,0.0493333334,0.0165,0.0288333334,0.0,0.0615,0.004,0.0,0.004,0.0,0.178,0.053833333399999996,0.0205,0.0,0.0165,0.0623333334,0.024833333399999998,0.0333333334,0.0,0.0,0.0333333334,0.004,0.0,0.004,0.0,0.0,0.045,0.008,0.0205,0.004,0.0,0.0165,0.045333333399999995,0.1365,0.0125,0.0623333334,0.0125,0.004,0.045833333399999995,0.004,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0083333334,0.024666666599999998,0.0
306,have you been diagnosed with depression,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.333333333,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,have you ever been diagnosed with p_t_s_d,0.500226304,0.17397982877777776,0.08902727599999999,0.06039297966666665,0.0,0.028634296222222227,0.0,0.0,0.08495255277777779,0.04968116022222222,0.0717958451111111,0.10943866699999999,0.07559637055555556,0.046538371888888895,0.010684909333333333,0.20343541577777777,0.03077448166666667,0.012794398222222222,0.004172416,0.0014619883333333332,0.005363665777777778,0.031588969333333335,0.01597966,0.015609309444444445,0.012685332888888888,0.0,0.0,0.028634296222222227,0.0,0.0,0.0,0.0,0.11371035466666665,0.059195228999999995,0.002496878888888889,0.019631778,0.026226099222222226,0.005050505,0.01250587577777778,0.006964229222222223,0.0,0.0,0.006964229222222223,0.0029239765555555556,0.0029239765555555556,0.0,0.0,0.0,0.027089067444444448,0.0,0.003958867222222222,0.005363665777777778,0.012842134444444443,0.006172839555555556,0.07312073477777777,0.08876217888888888,0.007899507888888888,0.08303852677777777,0.019018369,0.021280520000000004,0.042526088777777776,0.04035638077777778,0.0,0.0,0.0,0.0,0.0014619883333333332,0.042223543,0.0,0.005050505,0.002710427777777778,0.03446261033333334,0.0
306,how have you been feeling lately,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,what sort of changes have you noticed since you've been going to therapy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,have you been diagnosed with depression,0.3412037038333333,0.12013888883333335,0.07638888883333332,0.06597222216666666,0.0,0.010416666666666666,0.0,0.0,0.043750000000000004,0.0,0.04745370366666666,0.04745370366666666,0.0497685185,0.068287037,0.08449074066666666,0.1305555555,0.0,0.0185185185,0.0,0.0,0.03333333333333333,0.010416666666666666,0.0,0.010416666666666666,0.0,0.0,0.010416666666666666,0.020833333333333332,0.0,0.0,0.0,0.0,0.20092592583333335,0.05787037033333333,0.03333333333333333,0.010416666666666666,0.043750000000000004,0.010416666666666666,0.06597222216666666,0.0,0.0,0.0,0.0,0.037037037,0.0,0.037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1305555555,0.0,0.028935185166666665,0.010416666666666666,0.0185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
