video,question,root_deps,levels,u_tag,x_tag,avg_wordlen,numb_words,dep_dist,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,word16,word17,word18,word19,word20,word21,word22,word23,word24,word25,word26,word27,word28,word29,word30,word31,word32,word33,word34,word35,word36,word37,word38,word39,word40,word41,word42,word43,word44,word45,word46,word47,word48,word49,word50,word51,word52,word53,word54,word55,word56,word57,word58,word59,word60,word61,word62,word63,word64,word65,word66,word67,word68,word69,word70,word71,word72,word73,word74,word75,word76,word77,word78,word79,word80,word81,word82,word83,word84,word85,word86,word87,word88,word89,word90,word91,word92,word93,word94,word95,word96,word97,word98,word99,coherence,1function_(Function_Words),2pronoun_(Pronouns),3ppron_(Personal_Pronouns),4i_(I),5we_(We),6you_(You),7shehe_(SheHe),8they_(They),9ipron_(Impersonal_Pronouns),10article_(Articles),11prep_(Prepositions),12auxverb_(Auxiliary_Verbs),13adverb_(Adverbs),14conj_(Conjunctions),15negate_(Negations),othergram_(Other_Grammar),20verb_(Verbs),21adj_(Adjectives),22compare_(Comparisons),23interrog_(Interrogatives),24number_(Numbers),25quant_(Quantifiers),30affect_(Affect),31posemo_(Positive_Emotions),32negemo_(Negative_Emotions),33anx_(Anx),34anger_(Anger),35sad_(Sad),40social_(Social),41family_(Family),42friend_(Friends),43female_(Female),44male_(Male),50cogproc_(Cognitive_Processes),51insight_(Insight),52cause_(Causal),53discrep_(Discrepancies),54tentat_(Tentative),55certain_(Certainty),56differ_(Differentiation),60percept_(Perceptual_Processes),61see_(See),62hear_(Hear),63feel_(Feel),70bio_(Biological_Processes),71body_(Body),72health_(Health),73sexual_(Sexual),74ingest_(Ingest),80drives_(Drives),81affiliation_(Affiliation),82achieve_(Achievement),83power_(Power),84reward_(Reward),85risk_(Risk),timeorient_(Time_Orientation),90focuspast_(Past_Focus),91focuspresent_(Present_Focus),92focusfuture_(Future_Focus),100relativ_(Relativity),101motion_(Motion),102space_(Space),103time_(Time),persconc_(Personal_Concerns),110work_(Work),111leisure_(Leisure),112home_(Home),113money_(Money),114relig_(Religion),115death_(Death),120informal_(Informal_Language),121swear_(Swear),122netspeak_(Netspeak)
399,how are you at controlling your temper,0.373015873,0.579365079,0.793650794,0.896825397,0.549697657,1,1.420634921,-0.043549587,-0.001636048,-0.165507724,0.723605722,-1.233537872,0.444831565,0.376615177,0.692315082,-0.197936524,-0.262060911,-0.240193218,-0.252027075,-0.627130648,-0.457172086,0.135148517,0.176111385,-0.090314383,-1.152218838,-0.759034358,0.001744203,-0.094519336,-0.340366582,1.104274889,-0.338272375,0.333809774,-0.108664284,-0.096204591,0.250486036,0.597742538,1.348880966,0.442946702,0.10511405,-0.624407843,0.819178661,-0.438911657,0.047923533,-0.65811338,0.194912833,0.255785694,0.433848033,0.243374147,-0.043317169,-0.119305372,-1.626724124,0.118301377,1.256497542,0.202846333,-0.301524833,0.476884007,-0.813208982,0.599931086,-1.528161049,-0.75283366,0.09655347,0.973180691,-0.617400855,-1.01647907,0.397635827,0.170479233,-0.102675584,0.502358258,0.299080709,-0.621842353,0.393249286,-0.410667429,-0.122907038,0.39952748,0.058924705,0.250439776,0.780117889,-0.935780187,-0.857934038,1.397537391,0.591675659,0.506919871,0.703776538,-0.547975014,-0.470409418,-0.234677347,-0.534923876,0.334944824,0.789700975,0.007557933,-0.415462946,-0.260761895,0.131611998,-1.397595505,-0.397605104,-0.026235759,-1.192544143,0.769414162,-0.232581387,0.341180652,0.436526126,-1.460785449,0.073939229,0.57654354,1.217878742,0.032829424,-1.123160859,0.555972075,0.420634921,0.158730159,0,0,0,0,0,0,0.158730159,0,0.206349207,0,0,0.055555556,0,0.158730159,0.055555556,0.055555556,0,0,0,0.055555556,0,0.055555556,0,0.055555556,0,0,0,0,0,0,0.158730159,0,0,0,0.158730159,0,0.055555556,0,0,0,0,0,0,0,0,0,0.047619048,0,0.047619048,0,0,0,0,0.158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,how would your best friend describe you,0.452380952,0.702380952,0.773809524,0.916666667,0.695011338,1,1.523809524,-1.080461592,-1.001470104,-0.433106691,-0.164299712,-1.452867031,1.030533851,0.623167485,0.479253939,0.194683654,0.365650725,0.351337046,-0.865425035,0.191680759,0.444848612,0.029266715,0.799192682,0.570550203,-0.832767725,-0.292081242,-0.310430646,-0.135008201,0.120509177,0.303109376,0.056108445,0.313272327,-0.813581109,0.229837511,0.403938428,-0.993479371,0.653909266,-1.136027307,0.421161109,0.06217289,-0.050319978,0.196570687,0.438252106,-0.085653052,0.256752208,-0.309190646,-0.917574555,0.044240296,0.57168451,-0.058602363,-0.905779005,-0.475102097,0.283624121,-0.5090843,0.010229543,-0.350375861,-0.078344244,0.749658808,-0.061209388,-0.442939371,0.153911136,-0.125235975,0.414982662,-0.080547184,0.69170322,0.56334886,-0.514980019,0.385762975,0.112494551,-0.88631019,0.782178939,-0.347091511,-0.169614221,-0.70440191,0.471848354,0.638585046,0.441696339,0.166722626,-0.523041353,-0.267025158,1.291432008,0.792639594,-0.411139738,0.917551667,-0.672060363,0.193028271,-0.265473575,0.294509351,-0.808919817,0.346637085,0.924268395,-1.043728382,0.196055264,0.357958828,-0.393015348,1.525758237,-1.03409411,0.238549497,-0.385229242,-0.374687657,0.288884878,-0.856757522,0.536685556,-0.340986595,-0.206868113,0.314493627,-0.35476096,0.67253353,0.464285715,0.154761905,0.071428572,0.071428572,0,0,0,0,0.083333334,0.083333334,0.154761905,0.071428572,0.083333334,0.071428572,0,0.142857143,0.071428572,0.071428572,0,0,0,0,0,0,0,0,0,0.071428572,0,0,0,0,0.154761905,0,0.083333334,0.071428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428572,0,0.083333334,0.083333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,sometimes when i'm feeling tense i turn on the fish tank screensaver hey i know it's not hawaii but it's the best i've got what do you do to relax,0.263157895,0.473684211,0.473684211,0.578947368,0.180055402,1,2.315789474,-0.050830889,0.117315419,-0.518604398,1.07941854,0.46723035,0.090768926,-0.77314651,0.573769569,-0.535545826,-0.097410038,0.624872506,0.806129515,0.255258203,-0.252839297,0.697156191,-0.90412271,0.034712635,-0.564556599,-0.927162945,0.167572096,-0.180914074,0.055961858,2.093327761,-0.293538958,0.627668977,-0.007419034,-0.658917248,0.096358836,-0.041457072,0.878528714,0.55267626,1.427989125,-0.182899117,0.368931234,-0.186455071,0.083886981,-0.385523409,0.352029592,0.431744635,0.299043149,-0.219689891,-1.301173687,-0.061431099,-1.600920439,0.158527419,1.137059093,0.253624618,-0.218240634,1.199342489,0.000304737,1.275043726,-1.777638316,-0.501826644,0.0996572,0.578774273,-0.682941318,-0.866394758,0.091505341,0.241676882,0.163725182,-0.605587184,0.233097598,0.168448344,0.523511529,-0.962504864,-1.071254015,0.184814557,-0.124403551,-0.461646944,0.199251756,-0.661705434,0.2077384,0.242405131,-0.054944284,-0.455472648,0.471728832,-0.308030486,-0.435026318,-0.512559175,-0.102103174,0.666788578,0.312246948,0.179762915,0.591347814,-1.310579777,0.16312848,-1.135427952,-0.450855404,0.453497946,-0.240881518,-0.127215743,0.030715924,0.071998745,0.247146651,-0.88776207,0.298979878,-0.134199575,1.433129549,-0.015731547,-1.417200804,3.09221801,0.526315789,0.157894737,0.157894737,0.157894737,0,0,0,0,0,0.052631579,0.105263158,0,0.105263158,0.105263158,0,0.157894737,0,0,0,0,0,0.105263158,0.105263158,0,0,0,0,0,0,0,0,0,0.105263158,0,0,0.052631579,0.052631579,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157894737,0,0.105263158,0.052631579,0.052631579,0,0.052631579,0.210526316,0,0,0,0,0,0,0,0,0,0
399,tell me about an event or something that you wish you could erase from your memory,0.291666667,0.541666667,0.541666667,0.791666667,0.295138889,1,2.333333333,0.15371873,-0.366565585,-0.15853712,0.512280643,0.947324395,-0.46889928,-0.529479102,0.560950142,1.109468937,-0.568409808,0.236751721,0.085531935,0.221409291,0.083432272,-0.271914194,-0.444992533,0.360933055,-0.470601715,-0.173611209,-0.033650219,-0.599039316,-0.108604861,1.724275768,-0.085545576,0.598434031,0.707038462,0.029991359,-0.176508907,-0.106948171,0.484209721,0.212417305,0.416034207,0.140169546,-0.196594998,0.38870506,-0.496981264,0.250552803,-0.08289754,-0.029260874,0.532558709,0.108537743,-0.978073478,-0.420743116,-0.166958499,-0.087016993,1.235035598,-0.016995201,0.216160179,1.118395269,0.001537234,1.188432336,-1.501457989,-0.024799628,-0.637462303,0.36717264,-0.252516359,-0.900320202,0.493203953,-0.893392831,0.30867881,1.104876101,-0.702852965,0.103486721,0.198455017,-0.94804436,-0.97562179,-0.002665747,0.256975975,-0.429256268,-0.562181249,-0.280782383,0.857045263,1.705405891,0.407190467,0.253452152,0.790408865,-0.960066915,-0.10877212,0.547808915,-1.055145979,0.055428333,0.494173695,-0.191636563,0.452318996,-0.476107031,0.244304613,-0.620219976,-0.013592512,0.507337526,0.787356466,1.119202018,-0.168838531,-0.515429944,0.5748038,-0.70672442,-0.366472703,-0.55330731,0.409572028,-0.953369439,-0.913488537,1.398461809,0.541666667,0.208333334,0.166666667,0.041666667,0,0,0.125,0,0.041666667,0.041666667,0.125,0.083333334,0.041666667,0.041666667,0,0.25,0,0,0,0,0,0.041666667,0.041666667,0,0,0,0,0.166666667,0.041666667,0,0,0.166666667,0,0,0,0,0,0,0,0.083333334,0.083333334,0,0,0.083333333,0,0.083333333,0,0,0.041666667,0,0,0,0.041666667,0,0.083333334,0.166666667,0,0.083333333,0.083333333,0,0,0,0,0,0,0,0,0.041666667,0,0,0,0.041666667,0
399,tell me about the last time you felt really happy,0.216178266,0.542124542,0.634676435,0.739255189,0.328971757,1,2.586935287,-0.667031476,0.162591082,0.126979019,0.664162883,0.263383901,0.272832778,-1.04113289,-0.053735428,-0.184222711,0.019623033,0.450918235,-0.66957207,-0.126670429,0.126293671,-0.427358001,-0.038801265,0.342218909,0.420946066,0.102644095,-0.453929546,0.004557612,0.033070981,1.192980373,-0.231055817,0.014232338,0.539187902,0.312910131,-0.651155447,-0.369815192,0.678355858,-0.706427896,-0.089771059,0.361267031,0.31886532,0.241354972,0.155103996,0.507523307,-0.220135304,-0.532321415,0.361503981,-0.153345759,-0.352178455,-0.496906546,-0.089607894,-0.01069554,0.483011036,-0.244197774,0.584776545,0.965449798,0.289875795,0.947094697,-1.065383112,0.004531702,0.021257874,0.015956674,0.745318638,0.216158938,-0.060328645,0.009167316,0.000135195,0.120764235,0.485618185,0.209522588,0.173454899,-0.356519072,-0.817630446,0.384754652,0.574956098,-0.370314567,-0.101023546,-0.201121086,0.575918287,0.470445981,0.462625915,-0.413855565,0.015274128,-0.457700776,-0.120944824,-0.305669073,-1.25699169,-0.43858071,-0.121512777,0.277514884,-0.527251785,-0.597309268,0.262417675,-0.093123669,-0.589443338,0.600241926,0.403587532,-0.004431564,0.007854855,-0.138858536,-0.225803132,-0.53327359,0.445194149,0.191976237,0.427957249,-0.313659632,-0.707588267,1.100710074,0.376923077,0.094749695,0.08046398,0.065079365,0.015384615,0,0,0,0.014285714,0.082844933,0.104578755,0.058241758,0.036507936,0,0,0.170757021,0.036507936,0.028571429,0,0,0.048717949,0.0995116,0.0995116,0,0,0,0,0.030769231,0,0.015384615,0,0,0.121733822,0.050793651,0,0,0.048717949,0,0.022222222,0.094749695,0.043956044,0,0.050793651,0,0,0,0,0,0.093772894,0.030769231,0,0.014285714,0.048717949,0,0.098229548,0.072527473,0,0.163308913,0.015384615,0.030952381,0.116971917,0.05,0,0,0,0,0,0.016666667,0,0,0,0.016666667,0
399,what advice would you give to yourself ten or twenty years ago,0.333333333,0.555555556,0.666666667,0.777777778,0.469135802,1,1.555555556,-0.127598062,1.17526114,0.50397402,0.855720341,0.321557105,0.997038305,0.567769766,-0.024024062,-0.585475862,-1.405304551,-0.475231051,1.032322884,0.302254617,-0.104734078,0.042180061,-0.091993466,1.02240777,-1.816805959,-0.824750721,-0.589825094,-0.698051393,0.060967267,0.945226669,-0.38207531,0.686779916,-0.342381746,-0.981061518,-0.213377133,0.340646058,1.145498753,-0.111898795,-0.466489643,-1.130743027,0.579263389,-0.440675378,0.203304216,-1.488564372,-0.777445376,0.587359011,0.298227906,0.6753456,-0.652580738,-1.022913814,-0.994785607,0.382712305,1.030368328,-0.488700241,-1.206951141,0.731332541,-1.074715376,0.965284109,-1.468366146,-1.096729755,-1.276217937,1.197038412,-0.926967323,-1.15462029,0.430440933,-1.11329937,-0.076932669,-0.24135007,-0.22155419,0.071315326,-0.056702003,0.923918426,0.377271056,-0.573857903,0.000381655,0.782922387,0.223617285,-0.091895238,-0.83835721,0.944127202,0.78693217,1.133319736,0.602428973,0.656586885,-0.539635122,-0.766749382,-0.429468751,1.028685808,0.903561056,0.417045236,-0.608987451,-0.478162169,-0.507439971,-0.681603372,0.288434446,-0.788492978,-1.354949594,0.387092233,-0.16178669,0.602264941,0.425187916,-1.703714967,0.501820326,-0.973567724,0.659230471,-0.508736491,0.370279521,1.151125838,0.555555556,0.111111111,0.111111111,0,0,0.111111111,0,0,0,0,0.111111111,0.222222222,0.111111111,0,0.111111111,0.222222222,0,0,0,0,0,0.111111111,0,0.111111111,0.111111111,0,0,0.111111111,0,0,0,0,0.111111111,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.111111111,0,0,0,0.222222222,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0
399,who's someone that's been a positive influence in your life,0.262987013,0.431818182,0.451298701,0.577922078,0.297330916,1,2.181818182,-1.019108132,0.361237154,-0.158353036,-0.006165136,-0.36703229,-0.003622979,0.662128218,0.61608845,0.230759207,-0.325158196,-0.582843803,-0.483967811,-0.53487128,-0.023264259,0.941918612,-0.314030968,0.303374186,-1.029815108,-0.552994758,-0.739444971,-0.565831527,-0.838723988,1.161908508,-0.255441711,0.390635491,-0.737695724,-0.293872841,0.666238875,0.13681379,0.674028486,-0.562498868,0.088190325,-0.206745371,0.858549461,-0.121898666,0.202339571,-0.547199957,-0.195216648,-0.453764558,0.104164362,0.003549289,-0.634672791,-0.520588801,-0.812410891,-0.516152596,0.868802876,-0.949349285,-0.585105702,0.019833457,-1.132071168,1.728843779,-1.647460997,0.0508835,-0.426361397,0.327983737,-0.112853885,-0.740681384,0.938012094,1.077227264,0.164220385,1.04927361,-0.389936432,-0.886301353,1.074061066,0.279354468,-0.180290647,0.300807175,-0.014006421,-0.128866941,0.300548321,-0.327439144,-0.532846131,1.188799441,0.85988465,0.029116744,0.24200676,0.354281739,-1.151013941,-0.658239395,-0.039516002,1.572971642,-0.496722438,-0.64828153,0.646706552,-0.651775956,-0.536895186,-0.574409679,0.048535242,0.4546002,0.004959453,0.908168555,0.188516796,-0.559835132,0.044218763,-1.138512463,0.380798683,-0.059156641,-0.332372964,0.197506849,-0.334075149,1.714889764,0.548701299,0.27922078,0.243506493,0.126623377,0,0,0,0.116883117,0.035714286,0,0.116883117,0.071428572,0,0.081168831,0,0.198051948,0.188311689,0.188311689,0,0,0.081168831,0.081168831,0.081168831,0,0,0,0,0.162337662,0,0,0,0,0.233766234,0.162337662,0,0,0,0,0.071428572,0,0,0,0,0,0,0,0,0,0.045454546,0,0,0,0,0.045454546,0.090909091,0.152597402,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0
400,do you consider yourself more shy or outgoing,0.083333333,0.666666667,0.666666667,0.75,0.340277778,1,1.916666667,-0.112618595,-0.350481182,-0.37097764,0.00041614,-0.161007807,0.296419591,0.415806323,0.37639603,0.423668623,-0.503849804,0.524685204,-1.070395589,-0.185841635,-0.470662147,-0.272007495,-0.253237158,-0.44747138,-1.27864325,-0.693535328,0.39040947,-0.889876187,-0.634256244,1.119221687,-0.059392571,0.315213054,-0.332459003,-0.588839889,0.527966559,0.712189436,1.496707082,-0.961304367,0.147738665,0.589440525,0.459138751,-0.458544731,-0.370285004,-0.790243149,-1.106141925,-0.145371243,0.596974432,0.03051421,-0.192255542,-0.800733328,-0.97847563,0.04016754,0.551184833,-0.206719354,-1.274854302,-0.252845556,-0.825054646,1.097500801,-0.757815421,-0.274409771,-0.844848871,0.886709213,-1.325562954,-0.503730357,0.562959373,0.179150894,0.191047788,0.650252044,0.096767902,-1.078438401,0.643202066,-0.105732463,-1.272846341,-0.440045446,-0.408257633,-0.539608061,0.884820282,-0.484192759,-0.824376404,-0.190024495,0.600144327,0.644372642,-0.106940024,0.277254701,0.168930888,0.394275337,-0.616572082,0.91168052,0.303194612,-0.663615048,-0.614416838,-0.718040407,0.026139578,-1.120120049,-0.167280272,1.058119416,-0.087135918,0.61667341,0.200303838,-0.049217831,0.590976179,-1.239323854,-0.465355963,-0.387302071,1.103744745,0.069694817,-1.366352201,1.767276593,0.583333333,0,0,0,0,0,0,0,0,0.083333333,0.333333333,0,0.083333333,0.166666667,0,0.083333333,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0.083333333,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0.166666667,0.083333333,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0
400,have you noticed any changes in your behavior or thoughts lately,0.333333333,0.555555556,0.666666667,1,0.444444444,1,1.666666667,-0.914154291,-0.496484131,-0.58529526,0.156915009,-0.518784821,1.063587785,-0.176498309,1.385378599,-0.167672381,-0.262150079,-0.381542414,-0.479170442,-0.587841809,-0.653219163,0.443255275,-0.449084967,0.762720644,-1.109754086,-0.121117748,-0.317392379,-1.114541531,0.365569711,1.1168468,-0.068821289,0.101981111,-0.869281054,-0.811844587,0.337396622,0.775251687,-0.165724695,-0.499055237,0.063427292,-0.169888213,-0.04249157,0.996011317,1.137675285,0.765616179,0.322134107,-0.227850989,-0.300769806,-0.574616909,-0.321734786,0.855509579,-0.440158486,-0.864969671,0.783892512,0.026448598,-0.425799251,0.678379357,-0.95105648,1.897900939,-0.16245535,0.150501207,0.158073545,-0.919218302,-0.120725542,-0.375832021,-0.482935369,-0.005553961,-0.201535165,0.015519301,-0.518326998,-0.896449387,0.109340496,-1.044728279,-0.363608241,0.355554402,0.542227864,-0.083409101,-0.539634347,0.436408788,-0.774563015,-0.032526724,0.973510981,-0.090436116,0.635694504,0.405735463,-0.051333878,-0.335109562,-0.177484661,0.252410293,0.741352916,-0.387916565,0.017522812,-0.027161883,0.158266261,-1.461430907,0.929941833,0.03031024,0.191427022,-0.189546928,-0.421901107,0.453469753,1.179005742,-1.497946858,0.096385188,0.267406791,0.042190716,0.560759306,-0.346956521,0.706216662,0.555555556,0.333333333,0.222222222,0.222222222,0,0,0,0,0.111111111,0,0.111111111,0,0,0.111111111,0,0.111111111,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.111111111,0,0.111111111,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,sometimes when i'm feeling tense i turn on the fish tank screensaver hey i know it's not hawaii but it's the best i've got what do you do to relax,0.153846154,0.538461538,0.307692308,0.615384615,0.25443787,1,1.461538462,-0.080896191,0.032800674,0.340352386,0.697592616,-0.571267247,-0.386940271,0.064492173,-0.099238351,-0.589187264,0.020762155,-0.00502522,0.313243508,-0.72906363,-0.071015559,0.830988526,-0.634319901,0.979137421,-0.912026763,-0.284130931,0.132962793,-0.28220132,0.193954915,1.680771112,0.069118194,0.857877731,-0.950806677,-0.97660625,0.26339671,-0.072204441,1.348833203,0.07417459,0.828681946,-0.626503229,1.807905674,-0.558414519,0.718859315,-0.214341015,0.113477513,0.128564671,0.440463662,0.71748817,-0.518776536,-0.702521205,-1.142564893,-0.130357444,0.581392884,-1.053840876,-0.296570569,0.545933664,-0.13146919,1.437873363,-1.599876165,-0.444422692,-0.638095558,0.274618566,0.99878031,-0.336637855,0.424171239,0.123175457,-0.902716756,-0.301421881,0.755559921,0.168500125,0.579057932,-0.301877469,-0.544700205,0.164368778,-0.494184554,0.143418208,-0.217777386,0.472626179,0.104594737,1.142048717,0.599358201,-0.267038167,0.200030237,-0.093897089,-0.762594819,-0.090701357,-0.569305003,1.012582898,0.103555351,0.162296697,0.340275645,-0.392043918,-0.226402521,-0.636314929,0.266783834,0.272398293,-0.261643767,0.78857547,0.668309152,0.160597101,-0.366578043,-1.47094655,0.860837936,0.402840495,0.221220791,0.915099144,-0.74678123,1.114639139,0.461538462,0.307692308,0.230769231,0.230769231,0,0,0,0,0.076923077,0,0.153846154,0,0,0,0,0.384615385,0.076923077,0.076923077,0,0,0,0.076923077,0.076923077,0,0,0,0,0,0,0,0,0,0.153846154,0.153846154,0,0,0,0,0,0,0,0,0,0.153846154,0,0,0,0.153846154,0,0,0,0,0,0,0,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,tell me about a situation that you wish you had handled differently,0.666666667,0.5,0.666666667,0.833333333,0.472222222,1,2.166666667,-1.138609886,-0.746587217,0.614465833,-0.264957577,-0.492660433,-0.423730999,-0.221134186,0.258002907,0.137680411,1.026461482,-0.45968926,-1.180574059,-0.107078552,-0.326659918,0.816191971,-0.301266104,0.809384763,-1.194516301,-1.168554544,-0.001328866,-0.37326178,0.604557455,1.352866769,-0.466592759,-0.418173164,0.370198369,0.11030408,0.460147977,-0.634289026,-0.395077944,0.65058428,0.364515156,-0.049238145,0.541529834,-0.458026052,0.917579949,-0.833878815,-0.02089707,-0.516213894,0.305609137,0.484663129,0.520024896,-0.476277351,-1.076266646,-1.646546483,0.849017799,-0.737034023,-0.644288421,0.997539282,-0.051002216,1.311439395,-1.232836246,-1.585466743,0.103643298,-0.132179767,0.217494801,-0.38149038,0.104492426,0.565333724,-0.36000824,0.950843036,0.520816743,-0.149135828,0.882037222,-0.042840984,-1.596345901,0.799781859,0.362196356,0.094782442,-0.659221232,0.508668184,-0.287757725,0.440911621,0.000797739,0.203846693,0.681111276,-0.368643194,-0.442795277,-0.224213555,-1.173356295,0.379957587,-1.25640738,-0.86009258,0.786880195,0.405635357,-0.114815257,0.291175216,0.995265961,1.412518144,0.824991882,0.624731123,0.107900657,-0.150807843,0.408151776,-1.11699307,-0.311124682,0.880666435,-1.499160171,1.34465313,-0.463196784,0.486023261,0.333333333,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0.166666667,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,tell me about something you did recently that you really enjoyed,0.238492064,0.63452381,0.601190476,0.686507937,0.386601789,1,2.052380953,-0.304899861,0.294123143,-0.694876686,0.063271336,0.107949035,0.145758185,0.17808253,-0.31682004,0.077148798,-0.263886614,-0.382907223,-0.19069124,-0.152676374,-0.590595344,-0.013807943,-0.392952897,0.746145576,-0.102544416,-0.347808467,0.011298157,-0.165548222,0.255693982,0.290970422,0.40486446,1.124346867,-0.619971819,-0.448470496,-0.496676643,0.12070582,0.822208226,-0.641538754,0.149231896,0.023844538,0.339890689,-0.435281642,-0.012080861,-0.368627676,-0.04158153,-0.318433595,0.283741392,-0.081620354,0.107831225,-0.888504162,-0.671351641,-0.27973029,0.077579089,0.491721579,-0.061055244,-0.457653701,-0.003767667,1.237771675,-0.561069235,0.133017998,-0.160459742,0.064447526,-0.106096026,-0.009923911,0.102693211,0.243430383,0.115662753,-0.464947958,0.532211028,-0.633506224,0.311679304,0.384860774,-0.471417032,0.031957105,0.398821589,-0.1808827,0.543838814,-0.629964441,-0.333272101,-0.168303978,0.535225477,-0.284507036,0.621267677,0.507454828,-0.470446967,-0.13959859,0.032244038,0.456659869,0.067298856,-0.421704076,0.147624122,-0.70102432,0.395175206,-0.543015971,-0.242349949,1.446099579,0.228545739,0.361196269,0.389897904,0.11240235,0.208337881,-1.15754056,0.242839031,0.049132081,0.952526467,0.469422076,-0.836839788,1.468735186,0.335714286,0.067857143,0.067857143,0.017857143,0,0.05,0,0,0,0.091269841,0.126984127,0,0.035714286,0.027777778,0,0.049603175,0.077777778,0.013888889,0,0.013888889,0.031746032,0.085714286,0.085714286,0,0,0,0,0.081746032,0.013888889,0,0,0,0.053571429,0,0,0,0.017857143,0,0.035714286,0,0,0,0,0.031746032,0,0,0,0.031746032,0.099603175,0.013888889,0,0.017857143,0.067857143,0,0,0.017857143,0.031746032,0.08531746,0.031746032,0.053571429,0,0.035714286,0.013888889,0.013888889,0.081746032,0,0,0.053571429,0,0,0,0.053571429,0
400,tell me about the last time you felt really happy,0.350649351,0.512987013,0.727272727,0.772727273,0.451509529,1,2.532467533,-0.186113745,-0.085535497,-0.649259061,-0.263539702,-0.184709929,-0.244504407,-0.023503513,-0.557227566,0.316334739,-0.377523467,-0.450551554,-0.692852766,-0.449966133,-0.512544468,0.095139325,0.054933985,0.414745539,-0.304043249,-0.166640401,0.235082999,-0.374518946,0.19256404,0.662980706,0.079830319,1.025547326,-0.356582641,-0.255675405,-0.423368514,0.771211803,0.209767264,-0.11357449,0.2138419,0.381936439,0.521009691,-0.360781014,0.416466065,0.043827265,-0.501449362,-0.254291982,-0.08037067,0.575448528,-0.305028335,-0.625653461,0.312936142,-0.541744769,0.410503462,0.007499948,-0.08385183,0.981648564,0.568511263,1.765662372,-1.425808013,-0.526169485,-0.479205847,0.243078336,0.692237586,0.121237218,-0.14098376,-0.328602241,0.271772672,-0.415367395,0.909533591,-0.293930092,-0.105630323,0.327727065,-0.867882967,0.224424929,0.439252181,-0.294524074,-0.026923053,0.026403352,0.01831317,0.560456485,-0.12186049,-0.202218376,0.988351226,-0.602627158,-0.099428773,0.122520905,-0.459930696,0.187606491,-0.419289455,0.321237132,-0.392622158,-0.595830948,0.196388304,-0.580442086,-0.210503128,1.08018151,0.855784714,0.207908631,0.841768086,-0.16440584,-0.334510923,-1.261606157,0.712568164,0.046351187,0.18654291,0.5863484,-0.79547751,1.49424022,0.324675325,0.045454546,0.045454546,0,0,0.045454546,0,0,0,0.071428572,0.045454546,0,0.071428572,0.090909091,0,0.116883117,0.071428572,0,0,0,0,0.071428572,0.071428572,0,0,0,0,0.045454546,0,0,0,0,0.188311689,0.045454546,0.071428572,0,0,0,0.071428572,0,0,0,0,0.136363637,0,0,0,0.136363637,0.071428572,0,0,0,0.071428572,0,0.071428572,0.045454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
